"URI","Label","Definition","Notation","Status","AcceptedDate"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_C302","Railway locomotives and rolling stock","","CPA_C302","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_C3020","Railway locomotives and rolling stock","","CPA_C3020","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_C30201","Rail locomotives and locomotive tenders","","CPA_C30201","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_C302011","Rail locomotives powered from an external source of electricity","","CPA_C302011","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_C302012","Diesel-electric locomotives","","CPA_C302012","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_C302013","Other rail locomotives; locomotive tenders","","CPA_C302013","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_C30202","Self-propelled railway or tramway coaches, vans and trucks, except maintenance or service vehicles","","CPA_C30202","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_C302020","Self-propelled railway or tramway coaches, vans and trucks, except maintenance or service vehicles","","CPA_C302020","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_C30203","Other rolling-stock","","CPA_C30203","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_C302031","Railway or tramway maintenance or service vehicles","","CPA_C302031","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_C302032","Railway or tramway passenger coaches, not self-propelled; luggage vans and other specialised vans","","CPA_C302032","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_C302033","Railway or tramway goods vans and wagons, not self-propelled","","CPA_C302033","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_C30204","Parts of railway or tramway locomotives or rolling-stock; mechanical traffic control equipment","","CPA_C30204","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_C302040","Parts of railway or tramway locomotives or rolling-stock; mechanical traffic control equipment","","CPA_C302040","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_C30209","Reconditioning and fitting out services (completing) of railway and tramway locomotives and rolling-stock; sub-contracted operations as part of manufacturing of railway locomotives and rolling stock","","CPA_C30209","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_C302091","Reconditioning and fitting out services (completing) of railway and tramway locomotives and rolling-stock","","CPA_C302091","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_C302099","Sub-contracted operations as part of manufacturing of railway locomotives and rolling stock","","CPA_C302099","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_C303","Air and spacecraft and related machinery","","CPA_C303","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_C3030","Air and spacecraft and related machinery","","CPA_C3030","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_C30301","Motors and engines for aircraft or spacecraft; ground flying trainers, and parts thereof","","CPA_C30301","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_C303011","Aircraft spark-ignition engines","","CPA_C303011","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_C303012","Turbo-jets and turbo-propellers","","CPA_C303012","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_C303013","Reaction engines, excluding turbo-jets","","CPA_C303013","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_C303014","Ground flying trainers and parts thereof","","CPA_C303014","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_C303015","Parts for aircraft spark-ignition engines","","CPA_C303015","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_C303016","Parts of turbo-jets or turbo-propellers","","CPA_C303016","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_C30302","Balloons and dirigibles; gliders, hang gliders and other non-powered aircraft","","CPA_C30302","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_C303020","Balloons and dirigibles; gliders, hang gliders and other non-powered aircraft","","CPA_C303020","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_C30303","Helicopters and aeroplanes","","CPA_C30303","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_C303031","Helicopters","","CPA_C303031","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_C303032","Aeroplanes and other aircraft, of an unladen weight less than or equal to 2 000 kg","","CPA_C303032","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_C303033","Aeroplanes and other aircraft, of an unladen weight > 2 000 kg but < 15 000 kg","","CPA_C303033","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_C303034","Aeroplanes and other aircraft, of an unladen weight > 15 000 kg","","CPA_C303034","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_C30304","Spacecraft (including satellites) and spacecraft launch vehicles","","CPA_C30304","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_C303040","Spacecraft (including satellites) and spacecraft launch vehicles","","CPA_C303040","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_C30305","Other parts of aircraft and spacecraft","","CPA_C30305","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_C303050","Other parts of aircraft and spacecraft","","CPA_C303050","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_C30306","Overhaul and conversion services of aircraft and aircraft engines","","CPA_C30306","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_C303060","Overhaul and conversion services of aircraft and aircraft engines","","CPA_C303060","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_C30309","Sub-contracted operations as part of manufacturing of air and spacecraft and related machinery","","CPA_C30309","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_C303099","Sub-contracted operations as part of manufacturing of air and spacecraft and related machinery","","CPA_C303099","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_C304","Military fighting vehicles","","CPA_C304","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_C3040","Military fighting vehicles","","CPA_C3040","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_C30401","Motorised tanks and other armoured fighting vehicles and parts thereof","","CPA_C30401","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_C304010","Motorised tanks and other armoured fighting vehicles and parts thereof","","CPA_C304010","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_C30409","Sub-contracted operations as part of manufacturing of military fighting vehicles","","CPA_C30409","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_C304099","Sub-contracted operations as part of manufacturing of military fighting vehicles","","CPA_C304099","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_C309","Transport equipment n.e.c.","","CPA_C309","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_C3091","Motorcycles","","CPA_C3091","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_C30911","Motorcycles and side-cars","","CPA_C30911","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_C309111","Motorcycles and cycles with an auxiliary motor with reciprocating internal combustion piston engine less than or equal to 50 cmÂ³","","CPA_C309111","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_C309112","Motorcycles with reciprocating internal combustion piston engine > 50 cmÂ³","","CPA_C309112","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_C309113","Motorcycles n.e.c.; side-cars","","CPA_C309113","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_C30912","Parts and accessories of motorcycles and side-cars","","CPA_C30912","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_C309120","Parts and accessories of motorcycles and side-cars","","CPA_C309120","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_C30913","Internal combustion engines of a kind used for motorcycles","","CPA_C30913","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_C309131","Spark-ignition reciprocating internal combustion piston engines for motorcycles, of a cylinder capacity less than or equal to 1 000 cmÂ³","","CPA_C309131","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_C309132","Spark-ignition reciprocating internal combustion piston engines for motorcycles, of a cylinder capacity > 1 000 cmÂ³","","CPA_C309132","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_C30919","Sub-contracted operations as part of manufacturing of motorcycles","","CPA_C30919","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_C309199","Sub-contracted operations as part of manufacturing of motorcycles","","CPA_C309199","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_C3092","Bicycles and invalid carriages","","CPA_C3092","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_C30921","Bicycles and other cycles, not motorised","","CPA_C30921","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_C309210","Bicycles and other cycles, not motorised","","CPA_C309210","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_C30922","Invalid carriages, excluding parts and accessories","","CPA_C30922","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_C309220","Invalid carriages, excluding parts and accessories","","CPA_C309220","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_C30923","Parts and accessories of bicycles and other cycles, not motorised, and of invalid carriages","","CPA_C30923","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_C309230","Parts and accessories of bicycles and other cycles, not motorised, and of invalid carriages","","CPA_C309230","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_C30924","Baby carriages and parts thereof","","CPA_C30924","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_C309240","Baby carriages and parts thereof","","CPA_C309240","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_C30929","Sub-contracted operations as part of manufacturing of bicycles and invalid carriages","","CPA_C30929","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_C309299","Sub-contracted operations as part of manufacturing of bicycles and invalid carriages","","CPA_C309299","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_C3099","Other transport equipment n.e.c.","","CPA_C3099","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_C30991","Other transport equipment n.e.c.","","CPA_C30991","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_C309910","Other transport equipment n.e.c.","","CPA_C309910","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_C30999","Sub-contracted operations as part of manufacturing of other transport equipment n.e.c.","","CPA_C30999","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_C309999","Sub-contracted operations as part of manufacturing of other transport equipment n.e.c.","","CPA_C309999","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_C31","Furniture","","CPA_C31","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_C310","Furniture","","CPA_C310","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_C3100","Seats and parts thereof; parts of furniture","","CPA_C3100","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_C31001","Seats and parts thereof","","CPA_C31001","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_C310011","Seats, primarily with metal frames","","CPA_C310011","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_C310012","Seats, primarily with wooden frames","","CPA_C310012","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_C310013","Other seats","","CPA_C310013","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_C310014","Parts of seats","","CPA_C310014","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_C31002","Parts of furniture (except seats)","","CPA_C31002","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_C310020","Parts of furniture (except seats)","","CPA_C310020","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_C31009","Upholstering services of chairs and seats; sub-contracted operations as part of manufacturing of seats, parts thereof and parts of furniture","","CPA_C31009","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_C310091","Upholstering services of chairs and seats","","CPA_C310091","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_C310099","Sub-contracted operations as part of manufacturing of seats, parts thereof and parts of furniture","","CPA_C310099","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_C3101","Office and shop furniture","","CPA_C3101","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_C31011","Office and shop furniture","","CPA_C31011","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_C310111","Metal furniture of a kind used in offices","","CPA_C310111","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_C310112","Wooden furniture of a kind used in offices","","CPA_C310112","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_C310113","Wooden furniture for shops","","CPA_C310113","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_C31019","Sub-contracted operations as part of manufacturing of office and shop furniture","","CPA_C31019","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_C310199","Sub-contracted operations as part of manufacturing of office and shop furniture","","CPA_C310199","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_C3102","Kitchen furniture","","CPA_C3102","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_C31021","Kitchen furniture","","CPA_C31021","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_C310210","Kitchen furniture","","CPA_C310210","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_C31029","Sub-contracted operations as part of manufacturing of kitchen furniture","","CPA_C31029","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_C310299","Sub-contracted operations as part of manufacturing of kitchen furniture","","CPA_C310299","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_C3103","Mattresses","","CPA_C3103","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_C31031","Mattresses","","CPA_C31031","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_C310311","Mattress supports","","CPA_C310311","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_C310312","Mattresses, excluding mattress supports","","CPA_C310312","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_C31039","Sub-contracted operations as part of manufacturing of mattresses","","CPA_C31039","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_C310399","Sub-contracted operations as part of manufacturing of mattresses","","CPA_C310399","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_C3109","Other furniture","","CPA_C3109","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_C31091","Other furniture","","CPA_C31091","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_C310911","Metal furniture n.e.c.","","CPA_C310911","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_C310912","Wooden furniture of a kind used in the bedroom, in the dining room and in the living room","","CPA_C310912","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_C310913","Wooden furniture n.e.c.","","CPA_C310913","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_C310914","Furniture of plastics or other materials (e.g., cane, osier or bamboo)","","CPA_C310914","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_C31099","Finishing services of new furniture; sub-contracted operations as part of manufacturing of other furniture","","CPA_C31099","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_C310991","Finishing services of new furniture (except upholstering of chairs and seats)","","CPA_C310991","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_C310999","Sub-contracted operations as part of manufacturing of other furniture","","CPA_C310999","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_C32","Other manufactured goods","","CPA_C32","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_C321","Jewellery, bijouterie and related articles","","CPA_C321","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_C3211","Coins","","CPA_C3211","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_C32111","Coins","","CPA_C32111","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_C321110","Coins","","CPA_C321110","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_C32119","Sub-contracted operations as part of manufacturing of coins","","CPA_C32119","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_C321199","Sub-contracted operations as part of manufacturing of coins","","CPA_C321199","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_C3212","Jewellery and related articles","","CPA_C3212","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_C32121","Jewellery and related articles","","CPA_C32121","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_C321211","Cultured pearls, precious or semi-precious stones, including synthetic or reconstructed, worked but not set","","CPA_C321211","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_C321212","Industrial diamonds, worked; dust and powder of natural or synthetic precious or semi-precious stones","","CPA_C321212","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_C321213","Articles of jewellery and parts thereof; articles of goldsmiths' or silversmiths' wares and parts thereof","","CPA_C321213","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_C321214","Other articles of precious metal; articles of natural or cultured pearls, precious or semi precious stones","","CPA_C321214","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_C32129","Sub-contracted operations as part of manufacturing of jewellery and related articles","","CPA_C32129","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_C321299","Sub-contracted operations as part of manufacturing of jewellery and related articles","","CPA_C321299","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_C3213","Imitation jewellery and related articles","","CPA_C3213","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_C32131","Imitation jewellery and related articles","","CPA_C32131","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_C321310","Imitation jewellery and related articles","","CPA_C321310","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_C32139","Sub-contracted operations as part of manufacturing of imitation jewellery and related articles","","CPA_C32139","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_C321399","Sub-contracted operations as part of manufacturing of imitation jewellery and related articles","","CPA_C321399","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_C322","Musical instruments","","CPA_C322","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_C3220","Musical instruments","","CPA_C3220","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_C32201","Pianos, organs and other string and wind musical instruments, keyboards; metronomes, tuning forks; mechanisms for musical boxes","","CPA_C32201","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_C322011","Pianos and other keyboard stringed musical instruments","","CPA_C322011","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_C322012","Other string musical instruments","","CPA_C322012","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_C322013","Keyboard pipe organs, harmoniums and similar instruments; accordions and similar instruments; mouth organs; wind instruments","","CPA_C322013","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_C322014","Musical or keyboard instruments, the sound of which is produced, or must be amplified, electrically","","CPA_C322014","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_C322015","Other musical instruments","","CPA_C322015","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_C322016","Metronomes, tuning forks and pitch pipes; mechanisms for musical boxes; musical instrument strings","","CPA_C322016","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_C32202","Parts and accessories of musical instruments","","CPA_C32202","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_C322020","Parts and accessories of musical instruments","","CPA_C322020","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_C32209","Sub-contracted operations as part of manufacturing of musical instruments","","CPA_C32209","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_C322099","Sub-contracted operations as part of manufacturing of musical instruments","","CPA_C322099","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_C323","Sports goods","","CPA_C323","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_C3230","Sports goods","","CPA_C3230","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_C32301","Sports goods","","CPA_C32301","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_C323011","Snow-skis and other snow-ski equipment, except footwear; ice skates and roller skates; parts thereof","","CPA_C323011","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_C323012","Snow-ski footwear","","CPA_C323012","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_C323013","Water-skis, surfboards, sailboards and other water-sport equipment","","CPA_C323013","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_C323014","Gymnasium, fitness centre or athletics articles and equipment","","CPA_C323014","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_C323015","Other articles and equipment for sports or outdoor games; swimming pools and paddling pools","","CPA_C323015","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_C323016","Fishing rods, other line fishing tackle; articles for hunting or fishing n.e.c.","","CPA_C323016","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_C32309","Sub-contracted operations as part of manufacturing of sports goods","","CPA_C32309","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_C323099","Sub-contracted operations as part of manufacturing of sports goods","","CPA_C323099","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_C324","Games and toys","","CPA_C324","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_C3240","Games and toys","","CPA_C3240","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_C32401","Dolls representing only human beings; toys representing animals or non-human creatures; parts thereof","","CPA_C32401","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_C324011","Dolls representing only human beings","","CPA_C324011","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_C324012","Toys representing animals or non-human creatures","","CPA_C324012","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_C324013","Parts and accessories of dolls representing human beings","","CPA_C324013","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_C32402","Toy trains and their accessories; other reduced-size models or construction sets and constructional toys","","CPA_C32402","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_C324020","Toy trains and their accessories; other reduced-size models or construction sets and constructional toys","","CPA_C324020","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_C32403","Other toys, including toy musical instruments","","CPA_C32403","valid","2018-03-23"
